vwap,transactions,ticker,timestamp,open,high,low,close,volume,sma_close_20
,128913,TSLA,2012-12-07 00:00:00+00:00,34.3,34.49,33.85,34.17,664400,30.235570000000013
,128913,TSLA,2012-03-01 00:00:00+00:00,33.51,34.5,33.305,34.41,703500,30.549500000000013
,137243,TSLA,2013-01-04 00:00:00+00:00,34.8,34.8,33.92,34.4,674000,31.069500000000016
,159080,TSLA,2012-06-01 00:00:00+00:00,28.53,29.16,27.76,28.15,885800,31.115500000000015
,159080,TSLA,2012-08-29 00:00:00+00:00,28.49,28.64,28.02,28.41,838900,31.17350000000001
,159080,TSLA,2012-10-18 00:00:00+00:00,28.99,28.99,27.78,28.04,741000,31.21400000000001
,147707,TSLA,2012-06-01 00:00:00+00:00,28.53,29.16,27.76,28.15,885800,31.25050000000001
,147707,TSLA,2012-09-04 00:00:00+00:00,28.52,28.99,27.9,28.14,752500,31.277500000000014
,137018,TSLA,2010-12-15 00:00:00+00:00,28.67,29.97,28.53,29.6,742900,31.126000000000012
,137018,TSLA,2011-07-01 00:00:00+00:00,29.07,29.6,28.8,29.02,854900,30.949000000000012
,137018,TSLA,2012-01-30 00:00:00+00:00,29.49,29.61,28.529,29.57,729000,30.79600000000001
,172335,TSLA,2012-08-13 00:00:00+00:00,29.69,31.3,29.101,31.17,870100,30.717500000000012
,165245,TSLA,2012-01-27 00:00:00+00:00,28.5,29.72,28.5,29.33,748400,30.58700000000001
,135096,TSLA,2010-12-16 00:00:00+00:00,30.0,30.91,29.6501,30.81,790100,30.48200000000001
,165245,TSLA,2012-10-08 00:00:00+00:00,28.86,29.4,28.611,29.25,889700,30.43200000000001
,158504,TSLA,2012-08-09 00:00:00+00:00,29.52,30.0,29.1301,29.41,672600,30.43300000000001
,156938,TSLA,2012-08-29 00:00:00+00:00,28.49,28.64,28.02,28.41,838900,30.31300000000001
,143253,TSLA,2012-06-08 00:00:00+00:00,28.86,30.19,28.1475,30.08,881100,30.30450000000001
,143253,TSLA,2012-06-13 00:00:00+00:00,29.55,30.64,29.47,29.77,844100,30.234500000000008
,164420,TSLA,2012-06-08 00:00:00+00:00,28.86,30.19,28.1475,30.08,881100,30.01850000000001
,125258,TSLA,2012-02-06 00:00:00+00:00,31.1,31.9,31.05,31.8,652100,29.900000000000013
,125258,TSLA,2012-07-10 00:00:00+00:00,31.54,32.48,30.89,31.27,758400,29.743000000000013
,163198,TSLA,2012-11-14 00:00:00+00:00,31.96,32.12,31.204,31.38,871300,29.592000000000006
,149377,TSLA,2013-01-03 00:00:00+00:00,35.18,35.45,34.75,34.77,742000,29.92300000000001
,187825,TSLA,2012-12-17 00:00:00+00:00,33.77,34.5,33.75,34.4,824900,30.222500000000014
,168951,TSLA,2011-07-01 00:00:00+00:00,29.07,29.6,28.8,29.02,854900,30.271500000000014
,159080,TSLA,2011-10-27 00:00:00+00:00,28.34,28.95,28.11,28.76,869400,30.30200000000001
,159080,TSLA,2011-07-26 00:00:00+00:00,28.31,28.77,27.97,28.0,760600,30.29500000000001
,137018,TSLA,2012-01-27 00:00:00+00:00,28.5,29.72,28.5,29.33,748400,30.281500000000012
,135096,TSLA,2020-08-19 00:00:00+00:00,1865.0,1911.0,1841.21,1878.53,12205331,122.75700000000002
,125258,TSLA,2012-09-20 00:00:00+00:00,30.93,31.5,30.68,30.9,912400,122.8235
,132327,TSLA,2020-08-14 00:00:00+00:00,1664.99,1668.8,1626.64,1650.71,12577614,203.8005
244.7325,562229,TSLA,2019-05-02 00:00:00+00:00,245.52,247.13,237.72,244.1,18159339,214.539
231.1429,528520,TSLA,2015-11-04 00:00:00+00:00,227.0,232.74,225.2,231.63,12726366,224.58
,116830,TSLA,2020-08-14 00:00:00+00:00,1664.99,1668.8,1626.64,1650.71,12577614,305.653
185.242,314620,TSLA,2014-04-15 00:00:00+00:00,199.09,199.29,184.32,193.91,13659300,313.87800000000004
,123999,TSLA,2020-08-19 00:00:00+00:00,1865.0,1911.0,1841.21,1878.53,12205331,406.384
,142299,TSLA,2012-10-01 00:00:00+00:00,29.5,29.89,29.0,29.16,884400,406.338
,132327,TSLA,2011-08-31 00:00:00+00:00,24.8,25.5,24.28,24.74,823800,406.0865
,123999,TSLA,2011-05-02 00:00:00+00:00,27.6,27.8,27.06,27.45,784600,405.95500000000004
,136519,TSLA,2010-12-21 00:00:00+00:00,31.8,32.69,31.7101,32.26,777700,405.978
,136519,TSLA,2012-04-18 00:00:00+00:00,32.09,32.75,31.53,32.66,823100,406.0475
,166350,TSLA,2011-07-01 00:00:00+00:00,29.07,29.6,28.8,29.02,854900,405.9295
,166755,TSLA,2012-06-13 00:00:00+00:00,29.55,30.64,29.47,29.77,844100,405.6795
,165245,TSLA,2010-12-15 00:00:00+00:00,28.67,29.97,28.53,29.6,742900,405.43950000000007
,165245,TSLA,2012-01-30 00:00:00+00:00,29.49,29.61,28.529,29.57,729000,405.467
,171238,TSLA,2010-11-17 00:00:00+00:00,30.2,30.75,28.61,29.49,750000,405.5035
,171238,TSLA,2012-02-02 00:00:00+00:00,29.72,30.88,29.605,30.25,805700,405.616
,158362,TSLA,2011-11-18 00:00:00+00:00,33.64,34.11,32.54,32.6,902800,405.7795
,170149,TSLA,2012-03-14 00:00:00+00:00,36.0,36.0,34.8,35.29,851500,313.6175
,136870,TSLA,2013-03-08 00:00:00+00:00,38.06,39.44,37.36,38.47,912100,313.99600000000004
,135096,TSLA,2012-11-16 00:00:00+00:00,31.15,32.0,30.5901,31.8399,908700,233.05249500000005
228.3619,203038,TSLA,2019-07-02 00:00:00+00:00,228.89,229.15,222.22,224.55,9259027,232.07499500000003
226.2639,417668,TSLA,2019-06-17 00:00:00+00:00,215.48,227.0,214.27,225.03,12316803,231.74499500000002
,174608,TSLA,2010-12-16 00:00:00+00:00,30.0,30.91,29.6501,30.81,790100,150.749995
,174608,TSLA,2012-08-14 00:00:00+00:00,30.75,31.17,29.26,29.42,793400,142.52549500000003
,168951,TSLA,2012-10-08 00:00:00+00:00,28.86,29.4,28.611,29.25,889700,50.061495000000015
,158504,TSLA,2012-08-21 00:00:00+00:00,29.58,30.0,29.0,29.11,761600,50.05899500000001
,158504,TSLA,2012-08-22 00:00:00+00:00,29.01,30.04,29.01,29.95,775500,50.31949500000001
,156938,TSLA,2011-07-26 00:00:00+00:00,28.31,28.77,27.97,28.0,760600,50.34699500000001
,156938,TSLA,2011-10-27 00:00:00+00:00,28.34,28.95,28.11,28.76,869400,50.17199500000001
,156938,TSLA,2012-06-01 00:00:00+00:00,28.53,29.16,27.76,28.15,885800,49.94649500000001
,156938,TSLA,2012-09-04 00:00:00+00:00,28.52,28.99,27.9,28.14,752500,49.90249500000001
,143253,TSLA,2012-06-15 00:00:00+00:00,29.39,29.95,28.81,29.91,646800,49.909495000000014
,166350,TSLA,2011-11-02 00:00:00+00:00,29.0,29.26,28.25,28.71,875300,49.86499500000001
,143253,TSLA,2012-08-09 00:00:00+00:00,29.52,30.0,29.1301,29.41,672600,49.85699500000001
,164420,TSLA,2012-08-22 00:00:00+00:00,29.01,30.04,29.01,29.95,775500,49.87999500000001
,171238,TSLA,2012-05-25 00:00:00+00:00,30.16,30.4076,29.2,29.81,757000,49.85799500000001
,171238,TSLA,2012-06-13 00:00:00+00:00,29.55,30.64,29.47,29.77,844100,49.71649500000001
,125258,TSLA,2012-07-11 00:00:00+00:00,31.57,31.68,31.01,31.51,638600,49.52749500000001
,194555,TSLA,2012-04-23 00:00:00+00:00,32.86,32.97,31.71,31.94,890800,49.20099500000001
,178129,TSLA,2012-03-14 00:00:00+00:00,36.0,36.0,34.8,35.29,851500,49.373500000000014
,179826,TSLA,2012-03-14 00:00:00+00:00,36.0,36.0,34.8,35.29,851500,39.91050000000001
,177260,TSLA,2012-05-03 00:00:00+00:00,33.91,34.0,32.13,32.46,841300,30.28200000000001
,187825,TSLA,2011-11-15 00:00:00+00:00,32.92,34.4,32.73,33.93,891000,30.43800000000001
,137243,TSLA,2012-12-07 00:00:00+00:00,34.3,34.49,33.85,34.17,664400,30.67550000000001
,164420,TSLA,2012-08-21 00:00:00+00:00,29.58,30.0,29.0,29.11,761600,30.668500000000012
,186915,TSLA,2011-11-02 00:00:00+00:00,29.0,29.26,28.25,28.71,875300,30.648500000000013
,186915,TSLA,2011-10-27 00:00:00+00:00,28.34,28.95,28.11,28.76,869400,30.58900000000001
,181575,TSLA,2012-11-09 00:00:00+00:00,30.6,30.93,29.85,30.32,863000,30.705000000000013
,134737,TSLA,2012-10-01 00:00:00+00:00,29.5,29.89,29.0,29.16,884400,30.725000000000012
,117116,TSLA,2013-03-13 00:00:00+00:00,39.0,39.49,38.81,38.98,822000,31.266500000000015
,116830,TSLA,2012-03-30 00:00:00+00:00,37.52,37.94,36.68,37.24,886400,31.721500000000013
,128263,TSLA,2013-03-13 00:00:00+00:00,39.0,39.49,38.81,38.98,822000,32.17500000000001
229.1895,2439848,TSLA,2015-12-24 00:00:00+00:00,230.56,231.88,228.28,230.57,710277,42.268000000000015
,114327,TSLA,2013-03-08 00:00:00+00:00,38.06,39.44,37.36,38.47,912100,42.72100000000001
,116709,TSLA,2010-12-17 00:00:00+00:00,31.34,31.54,30.71,31.36,813000,42.79150000000001
,95051,TSLA,2013-03-13 00:00:00+00:00,39.0,39.49,38.81,38.98,822000,43.250000000000014
,116591,TSLA,2013-03-13 00:00:00+00:00,39.0,39.49,38.81,38.98,822000,43.71050000000001
,113023,TSLA,2012-11-09 00:00:00+00:00,30.6,30.93,29.85,30.32,863000,43.65100000000001
,99609,TSLA,2011-01-27 00:00:00+00:00,24.74,25.08,24.53,24.92,895700,43.300000000000004
,126455,TSLA,2012-06-14 00:00:00+00:00,30.18,30.65,28.62,29.39,872200,43.00500000000001
,129392,TSLA,2012-03-29 00:00:00+00:00,38.19,38.19,37.03,37.33,796400,43.10700000000001
,116591,TSLA,2012-03-29 00:00:00+00:00,38.19,38.19,37.03,37.33,796400,43.35050000000001
,125866,TSLA,2012-06-06 00:00:00+00:00,28.2,29.45,28.14,29.22,909900,43.115000000000016
,113023,TSLA,2011-07-01 00:00:00+00:00,29.07,29.6,28.8,29.02,854900,42.85750000000001
,107115,TSLA,2012-10-08 00:00:00+00:00,28.86,29.4,28.611,29.25,889700,42.86450000000001
,138029,TSLA,2012-06-13 00:00:00+00:00,29.55,30.64,29.47,29.77,844100,42.91750000000001
,125866,TSLA,2012-10-01 00:00:00+00:00,29.5,29.89,29.0,29.16,884400,42.937500000000014
,123609,TSLA,2012-11-14 00:00:00+00:00,31.96,32.12,31.204,31.38,871300,42.99050000000001
,116830,TSLA,2012-03-29 00:00:00+00:00,38.19,38.19,37.03,37.33,796400,43.399000000000015
,116709,TSLA,2012-06-14 00:00:00+00:00,30.18,30.65,28.62,29.39,872200,42.91950000000001
,116709,TSLA,2012-02-02 00:00:00+00:00,29.72,30.88,29.605,30.25,805700,42.57000000000001
168.6929,184272,TSLA,2013-09-03 00:00:00+00:00,173.4,173.7,166.4,168.94,12061100,49.068000000000005
,116591,TSLA,2013-01-31 00:00:00+00:00,37.87,37.87,36.93,37.51,901400,39.41500000000001
,73634,TSLA,2012-11-16 00:00:00+00:00,31.15,32.0,30.5901,31.8399,908700,39.08349500000001
,61807,TSLA,2013-01-31 00:00:00+00:00,37.87,37.87,36.93,37.51,901400,39.39099500000001
,61807,TSLA,2012-03-30 00:00:00+00:00,37.52,37.94,36.68,37.24,886400,39.30399500000001
,61807,TSLA,2013-03-08 00:00:00+00:00,38.06,39.44,37.36,38.47,912100,39.27849500000001
,61807,TSLA,2012-06-19 00:00:00+00:00,32.02,32.6594,31.5,32.09,911100,39.36699500000002
,61807,TSLA,2012-11-27 00:00:00+00:00,32.13,32.66,31.52,32.15,910800,39.72849500000002
,73634,TSLA,2012-09-20 00:00:00+00:00,30.93,31.5,30.68,30.9,912400,39.80399500000001
,73634,TSLA,2012-11-14 00:00:00+00:00,31.96,32.12,31.204,31.38,871300,39.506495000000015
,73634,TSLA,2012-06-19 00:00:00+00:00,32.02,32.6594,31.5,32.09,911100,39.244495000000015
,73634,TSLA,2012-11-27 00:00:00+00:00,32.13,32.66,31.52,32.15,910800,39.39099500000001
340.3904,519477,TSLA,2024-11-29 00:00:00+00:00,336.08,345.45,334.65,345.16,37167621,55.19799500000001
93.5032,133809,TSLA,2013-06-05 00:00:00+00:00,93.66,97.9699,89.11,95.37,12224800,58.50399500000001
,95051,TSLA,2012-03-30 00:00:00+00:00,37.52,37.94,36.68,37.24,886400,58.87749500000001
,134737,TSLA,2012-06-08 00:00:00+00:00,28.86,30.19,28.1475,30.08,881100,58.92349500000002
,132943,TSLA,2013-03-13 00:00:00+00:00,39.0,39.49,38.81,38.98,822000,59.30349500000001
,129392,TSLA,2012-03-30 00:00:00+00:00,37.52,37.94,36.68,37.24,886400,59.29899500000001
,116709,TSLA,2012-11-09 00:00:00+00:00,30.6,30.93,29.85,30.32,863000,59.345495000000014
,134737,TSLA,2012-06-14 00:00:00+00:00,30.18,30.65,28.62,29.39,872200,59.30249500000001
,138164,TSLA,2012-03-30 00:00:00+00:00,37.52,37.94,36.68,37.24,886400,52.71749500000001
,125334,TSLA,2013-01-31 00:00:00+00:00,37.87,37.87,36.93,37.51,901400,52.71749500000001
,129392,TSLA,2013-01-31 00:00:00+00:00,37.87,37.87,36.93,37.51,901400,53.00100000000001
,95051,TSLA,2012-03-29 00:00:00+00:00,38.19,38.19,37.03,37.33,796400,52.99200000000002
84.2895,187825,TSLA,2013-05-23 00:00:00+00:00,84.805,93.01,83.05,92.73,12022200,55.76650000000002
,156705,TSLA,2015-12-24 00:00:00+00:00,230.56,231.88,228.28,230.57,710277,65.37150000000001
,116931,TSLA,2012-06-06 00:00:00+00:00,28.2,29.45,28.14,29.22,909900,65.22800000000002
,113023,TSLA,2012-06-06 00:00:00+00:00,28.2,29.45,28.14,29.22,909900,65.0815
,182608,TSLA,2010-11-26 00:00:00+00:00,35.6,36.0,34.75,35.32,350600,65.30250000000002
,131965,TSLA,2011-08-29 00:00:00+00:00,24.22,24.85,24.02,24.71,803400,64.96900000000002
,131965,TSLA,2011-09-01 00:00:00+00:00,24.66,24.87,23.835,24.0,848100,64.56450000000002
,124411,TSLA,2011-09-01 00:00:00+00:00,24.66,24.87,23.835,24.0,848100,64.15700000000001
,124411,TSLA,2011-09-14 00:00:00+00:00,24.25,24.84,23.79,24.34,830800,48.11600000000001
,148372,TSLA,2011-05-23 00:00:00+00:00,27.62,27.62,26.62,26.82,863600,44.68850000000002
,148372,TSLA,2012-01-24 00:00:00+00:00,26.63,27.68,26.4399,27.42,858000,44.19750000000001
,123999,TSLA,2011-05-23 00:00:00+00:00,27.62,27.62,26.62,26.82,863600,44.03450000000001
,116181,TSLA,2011-05-16 00:00:00+00:00,27.99,27.99,26.55,26.6,755700,43.41550000000001
,116181,TSLA,2011-10-17 00:00:00+00:00,27.86,28.0,27.2601,27.42,754500,42.92450000000001
,127253,TSLA,2011-08-29 00:00:00+00:00,24.22,24.85,24.02,24.71,803400,42.64400000000001
,116181,TSLA,2011-10-19 00:00:00+00:00,28.02,28.06,27.3,27.57,792900,42.55300000000001
,136519,TSLA,2011-11-22 00:00:00+00:00,31.76,32.79,31.05,32.07,732600,42.29450000000001
,173528,TSLA,2012-04-23 00:00:00+00:00,32.86,32.97,31.71,31.94,890800,42.01600000000001
,155275,TSLA,2011-11-30 00:00:00+00:00,32.5,32.93,32.22,32.74,760300,41.77750000000001
,155275,TSLA,2012-04-25 00:00:00+00:00,32.07,32.99,32.07,32.91,712200,41.556500000000014
,177534,TSLA,2012-11-09 00:00:00+00:00,30.6,30.93,29.85,30.32,863000,38.436000000000014
,135096,TSLA,2012-08-14 00:00:00+00:00,30.75,31.17,29.26,29.42,793400,28.378500000000013
,169408,TSLA,2011-12-12 00:00:00+00:00,30.44,30.62,30.02,30.41,758700,28.43800000000001
,169408,TSLA,2012-08-13 00:00:00+00:00,29.69,31.3,29.101,31.17,870100,28.535500000000013
,169408,TSLA,2012-08-14 00:00:00+00:00,30.75,31.17,29.26,29.42,793400,28.240500000000008
,169408,TSLA,2012-11-09 00:00:00+00:00,30.6,30.93,29.85,30.32,863000,28.521000000000015
,137569,TSLA,2012-01-09 00:00:00+00:00,27.0,27.49,26.12,27.25,897000,28.683500000000016
,177260,TSLA,2011-11-15 00:00:00+00:00,32.92,34.4,32.73,33.93,891000,29.180000000000014
,132327,TSLA,2011-01-27 00:00:00+00:00,24.74,25.08,24.53,24.92,895700,29.209000000000014
,157926,TSLA,2011-11-02 00:00:00+00:00,29.0,29.26,28.25,28.71,875300,29.303500000000007
,130279,TSLA,2013-01-31 00:00:00+00:00,37.87,37.87,36.93,37.51,901400,29.80800000000001
,113023,TSLA,2012-08-13 00:00:00+00:00,29.69,31.3,29.101,31.17,870100,30.025500000000015
,138029,TSLA,2012-06-08 00:00:00+00:00,28.86,30.19,28.1475,30.08,881100,30.19950000000001
,138029,TSLA,2012-06-14 00:00:00+00:00,30.18,30.65,28.62,29.39,872200,30.298000000000012
,126455,TSLA,2012-06-08 00:00:00+00:00,28.86,30.19,28.1475,30.08,881100,30.566500000000012
,126455,TSLA,2012-06-13 00:00:00+00:00,29.55,30.64,29.47,29.77,844100,30.67650000000001
,125866,TSLA,2012-10-08 00:00:00+00:00,28.86,29.4,28.611,29.25,889700,30.535500000000013
,137243,TSLA,2011-11-15 00:00:00+00:00,32.92,34.4,32.73,33.93,891000,30.635000000000012
,125334,TSLA,2012-03-29 00:00:00+00:00,38.19,38.19,37.03,37.33,796400,30.86450000000001
94.2698,185886,TSLA,2013-05-17 00:00:00+00:00,92.5,94.4399,87.5,91.5,19002200,33.79400000000001
,157926,TSLA,2012-10-08 00:00:00+00:00,28.86,29.4,28.611,29.25,889700,33.74050000000001
,123609,TSLA,2012-11-16 00:00:00+00:00,31.15,32.0,30.5901,31.8399,908700,33.86149500000001
,107115,TSLA,2012-10-01 00:00:00+00:00,29.5,29.89,29.0,29.16,884400,33.79899500000001
,124411,TSLA,2020-08-14 00:00:00+00:00,1664.99,1668.8,1626.64,1650.71,12577614,114.77599500000001
,127253,TSLA,2020-08-14 00:00:00+00:00,1664.99,1668.8,1626.64,1650.71,12577614,195.840495
,122417,TSLA,2011-12-20 00:00:00+00:00,28.05,28.45,27.715,27.9,843300,195.71949500000002
,135475,TSLA,2011-10-27 00:00:00+00:00,28.34,28.95,28.11,28.76,869400,195.79499500000003
,135475,TSLA,2012-08-29 00:00:00+00:00,28.49,28.64,28.02,28.41,838900,195.51899500000002
,135475,TSLA,2012-09-04 00:00:00+00:00,28.52,28.99,27.9,28.14,752500,195.67999500000002
,135475,TSLA,2012-10-18 00:00:00+00:00,28.99,28.99,27.78,28.04,741000,195.64649500000002
,122032,TSLA,2011-07-01 00:00:00+00:00,29.07,29.6,28.8,29.02,854900,195.22199500000002
,122032,TSLA,2012-01-27 00:00:00+00:00,28.5,29.72,28.5,29.33,748400,195.129995
,99609,TSLA,2012-06-28 00:00:00+00:00,31.9,32.11,30.62,31.41,914100,195.19649500000003
,128913,TSLA,2012-02-23 00:00:00+00:00,33.86,34.97,33.56,34.53,820400,195.45349500000003
,127253,TSLA,2011-08-31 00:00:00+00:00,24.8,25.5,24.28,24.74,823800,195.186495
,155873,TSLA,2012-03-14 00:00:00+00:00,36.0,36.0,34.8,35.29,851500,195.46249500000002
,157926,TSLA,2012-08-14 00:00:00+00:00,30.75,31.17,29.26,29.42,793400,195.470995
,199204,TSLA,2012-04-23 00:00:00+00:00,32.86,32.97,31.71,31.94,890800,195.371495
,181575,TSLA,2012-04-23 00:00:00+00:00,32.86,32.97,31.71,31.94,890800,195.10199500000002
,168951,TSLA,2010-12-17 00:00:00+00:00,31.34,31.54,30.71,31.36,813000,192.094995
353.6286,778485,TSLA,2025-02-20 00:00:00+00:00,361.51,362.3,348.0,354.4,45965354,208.352495
,137569,TSLA,2011-06-28 00:00:00+00:00,27.79,28.25,27.67,28.11,889200,208.16600000000003
201.8553,363321,TSLA,2014-04-28 00:00:00+00:00,200.0,203.7899,190.5,198.51,7042000,216.6335
202.0546,471337,TSLA,2015-04-06 00:00:00+00:00,198.0,207.75,197.5,203.1,12455811,144.25300000000001
,144761,TSLA,2020-07-31 00:00:00+00:00,1515.0,1517.05,1420.98,1430.76,12246960,133.2555
203.3273,514617,TSLA,2015-04-06 00:00:00+00:00,198.0,207.75,197.5,203.1,12455811,142.0155
,172335,TSLA,2010-12-17 00:00:00+00:00,31.34,31.54,30.71,31.36,813000,142.14550000000003
,175704,TSLA,2012-12-17 00:00:00+00:00,33.77,34.5,33.75,34.4,824900,142.445
231.7831,365765,TSLA,2014-10-14 00:00:00+00:00,228.25,232.47,223.0,227.06,7112339,152.39100000000002
,314620,TSLA,2022-11-25 00:00:00+00:00,185.06,185.2,180.63,182.86,50672739,160.132
228.6322,375368,TSLA,2014-03-24 00:00:00+00:00,229.75,229.9,210.27,220.17,11328800,169.6895
,1781994,TSLA,2015-12-24 00:00:00+00:00,230.56,231.88,228.28,230.57,710277,179.75150000000002
,1362507,TSLA,2015-12-24 00:00:00+00:00,230.56,231.88,228.28,230.57,710277,189.7095
,1166232,TSLA,2015-12-24 00:00:00+00:00,230.56,231.88,228.28,230.57,710277,199.5115
,164713,TSLA,2010-11-26 00:00:00+00:00,35.6,36.0,34.75,35.32,350600,200.0405
,593804,TSLA,2012-03-01 00:00:00+00:00,33.51,34.5,33.305,34.41,703500,199.9965
,190466,TSLA,2012-05-02 00:00:00+00:00,33.5,34.39,33.39,33.94,497300,200.22250000000003
,116207,TSLA,2020-07-31 00:00:00+00:00,1515.0,1517.05,1420.98,1430.76,12246960,270.1635
221.7055,451223,TSLA,2014-12-08 00:00:00+00:00,221.54,224.86,212.34,214.36,9225619,279.2845
196.9118,363663,TSLA,2019-05-23 00:00:00+00:00,194.34,199.47,186.22,195.49,26547142,287.491
,163198,TSLA,2011-12-02 00:00:00+00:00,32.83,33.69,32.4,33.3,802800,271.43600000000004
,251787,TSLA,2012-08-17 00:00:00+00:00,30.29,30.71,29.98,30.01,508200,271.531
,357460,TSLA,2011-12-23 00:00:00+00:00,28.0,28.0,27.52,27.9,591400,263.0005
,357460,TSLA,2012-06-05 00:00:00+00:00,27.84,28.39,27.56,27.91,630900,254.24099999999999
,336020,TSLA,2011-01-13 00:00:00+00:00,26.96,26.97,26.16,26.22,723600,184.01399999999998
,336020,TSLA,2012-01-20 00:00:00+00:00,26.9,27.0,26.4,26.6,662300,175.18900000000002
,247440,TSLA,2011-10-26 00:00:00+00:00,28.19,28.37,27.4,27.98,510500,175.02000000000004
,247440,TSLA,2012-10-16 00:00:00+00:00,27.67,28.09,27.34,28.06,479300,174.70300000000003
,303184,TSLA,2011-11-01 00:00:00+00:00,28.39,28.92,28.0,28.88,635200,164.794
,303184,TSLA,2011-12-28 00:00:00+00:00,28.99,29.2395,28.04,28.51,575200,157.0765
,303184,TSLA,2012-10-10 00:00:00+00:00,28.39,28.72,28.01,28.4,503600,147.488
,502070,TSLA,2010-12-20 00:00:00+00:00,31.64,32.19,31.26,31.7,523400,137.54450000000003
,194716,TSLA,2010-12-09 00:00:00+00:00,32.51,32.72,31.65,32.05,406000,127.61850000000001
227.6146,262085,TSLA,2014-10-14 00:00:00+00:00,228.25,232.47,223.0,227.06,7112339,127.44300000000001
,181575,TSLA,2012-08-13 00:00:00+00:00,29.69,31.3,29.101,31.17,870100,127.23550000000003
,163198,TSLA,2012-04-18 00:00:00+00:00,32.09,32.75,31.53,32.66,823100,127.148
,149377,TSLA,2012-03-16 00:00:00+00:00,34.9,35.89,34.83,35.32,729300,127.21700000000001
,187825,TSLA,2012-02-23 00:00:00+00:00,33.86,34.97,33.56,34.53,820400,57.4055
,172882,TSLA,2012-03-16 00:00:00+00:00,34.9,35.89,34.83,35.32,729300,48.453500000000005
189.585,328515,TSLA,2016-11-09 00:00:00+00:00,186.875,192.0,183.95,190.06,8173065,48.18200000000001
185.242,314620,TSLA,2013-09-25 00:00:00+00:00,183.56,186.3,180.5,185.238,8252700,55.77890000000001
,172335,TSLA,2012-11-14 00:00:00+00:00,31.96,32.12,31.204,31.38,871300,55.847400000000015
,142299,TSLA,2010-12-16 00:00:00+00:00,30.0,30.91,29.6501,30.81,790100,55.992900000000006
,210677,TSLA,2011-11-23 00:00:00+00:00,31.76,32.05,31.25,31.45,451800,56.16990000000002
,290051,TSLA,2010-12-09 00:00:00+00:00,32.51,32.72,31.65,32.05,406000,56.46140000000001
,290051,TSLA,2010-12-21 00:00:00+00:00,31.8,32.69,31.7101,32.26,777700,56.744400000000006
,290051,TSLA,2010-12-22 00:00:00+00:00,32.25,32.86,31.7,32.63,833300,56.976900000000015
,190466,TSLA,2012-03-02 00:00:00+00:00,34.4,34.5,33.71,34.04,550000,57.275900000000014
,502070,TSLA,2011-11-29 00:00:00+00:00,32.49,33.07,31.63,31.75,591100,57.41940000000002
,502070,TSLA,2012-02-08 00:00:00+00:00,31.6,32.01,31.29,31.93,623700,57.59040000000001
,334584,TSLA,2011-11-25 00:00:00+00:00,31.55,32.41,31.08,31.66,239600,57.75340000000001
,334584,TSLA,2012-02-06 00:00:00+00:00,31.1,31.9,31.05,31.8,652100,57.75840000000001
,334584,TSLA,2012-04-24 00:00:00+00:00,31.82,32.2,31.0,31.82,674500,57.74690000000002
,334584,TSLA,2012-07-10 00:00:00+00:00,31.54,32.48,30.89,31.27,758400,47.957400000000014
,334584,TSLA,2012-07-11 00:00:00+00:00,31.57,31.68,31.01,31.51,638600,47.97440000000001
,283560,TSLA,2012-02-06 00:00:00+00:00,31.1,31.9,31.05,31.8,652100,47.93140000000001
,263317,TSLA,2010-12-13 00:00:00+00:00,31.64,31.77,30.4,30.55,410400,47.69290000000001
,251962,TSLA,2013-03-22 00:00:00+00:00,36.2,36.8,36.2,36.62,440200,47.79740000000001
,263317,TSLA,2012-07-06 00:00:00+00:00,30.99,31.73,30.8,30.99,784500,47.58090000000001
,214916,TSLA,2010-12-20 00:00:00+00:00,31.64,32.19,31.26,31.7,523400,39.662900000000015
,214916,TSLA,2011-11-23 00:00:00+00:00,31.76,32.05,31.25,31.45,451800,31.97350000000001
,226495,TSLA,2011-11-29 00:00:00+00:00,32.49,33.07,31.63,31.75,591100,31.992000000000008
,233345,TSLA,2012-02-27 00:00:00+00:00,33.41,34.0,33.0,33.62,606000,32.13250000000001
,248792,TSLA,2012-03-22 00:00:00+00:00,34.97,35.15,34.3,34.4,522400,32.28000000000001
,194214,TSLA,2012-03-05 00:00:00+00:00,34.35,34.4,33.46,33.77,467000,32.36600000000001
,194214,TSLA,2012-05-02 00:00:00+00:00,33.5,34.39,33.39,33.94,497300,32.45000000000001
,163495,TSLA,2012-03-02 00:00:00+00:00,34.4,34.5,33.71,34.04,550000,32.52050000000001
,163495,TSLA,2012-03-05 00:00:00+00:00,34.35,34.4,33.46,33.77,467000,32.50700000000002
,172882,TSLA,2013-01-03 00:00:00+00:00,35.18,35.45,34.75,34.77,742000,32.658000000000015
,335024,TSLA,2010-12-21 00:00:00+00:00,31.8,32.69,31.7101,32.26,777700,32.67450000000001
,156727,TSLA,2011-11-23 00:00:00+00:00,31.76,32.05,31.25,31.45,451800,32.66400000000001
,247440,TSLA,2012-12-27 00:00:00+00:00,33.5,33.91,33.0,33.69,561100,32.75850000000001
,357460,TSLA,2012-02-27 00:00:00+00:00,33.41,34.0,33.0,33.62,606000,32.848500000000016
,290051,TSLA,2011-11-22 00:00:00+00:00,31.76,32.79,31.05,32.07,732600,32.88850000000001
,283560,TSLA,2010-12-13 00:00:00+00:00,31.64,31.77,30.4,30.55,410400,32.84050000000001
,263317,TSLA,2010-12-17 00:00:00+00:00,31.34,31.54,30.71,31.36,813000,32.818500000000014
