ticker,open,high,low,close,volume,vwap,timestamp,transactions,sma_close_20
AAPL,234.75,236.12,232.472,233.28,39433494.0,233.8732,2025-01-14 05:00:00+00:00,436332,235.4925
AAPL,234.635,238.96,234.43,237.87,39822169.0,237.58,2025-01-15 05:00:00+00:00,418803,234.9975
AAPL,228.53,232.67,228.27,232.47,39664989.0,230.8247,2025-02-05 05:00:00+00:00,445631,234.48600000000002
AAPL,201.45,203.67,200.6201,201.56,39525730.0,201.7923,2025-06-25 04:00:00+00:00,514978,231.83249999999998
AAPL,232.51,233.38,231.37,232.14,39418437.0,232.321,2025-08-29 04:00:00+00:00,428938,232.28000000000003
AAPL,254.095,257.6,253.78,255.46,46076258.0,255.458,2025-09-26 04:00:00+00:00,550704,232.94250000000002
AAPL,213.99,217.4899,212.22,214.1,48862947.0,214.3888,2025-03-20 04:00:00+00:00,499769,231.41749999999996
AAPL,210.87,211.79,209.7045,211.18,48974591.0,210.8567,2025-07-18 04:00:00+00:00,478858,230.11149999999998
AAPL,255.04,258.79,254.93,255.45,48713940.0,256.004,2025-10-01 04:00:00+00:00,535581,231.01749999999998
AAPL,275.0,275.73,271.7,273.47,48395767.0,273.8707,2025-11-12 05:00:00+00:00,591888,231.9275
AAPL,237.27,240.79,237.16,239.59,48137103.0,239.4992,2024-12-02 05:00:00+00:00,469685,232.66199999999998
AAPL,244.15,245.18,241.84,244.47,48822491.0,244.1423,2025-02-18 05:00:00+00:00,486720,234.1915
AAPL,241.83,247.24,241.75,246.75,44649232.0,246.0624,2024-12-09 05:00:00+00:00,500769,236.02850000000004
AAPL,247.96,250.8,246.2601,246.49,45205814.0,248.069,2024-12-11 05:00:00+00:00,455625,235.63150000000002
AAPL,244.31,247.33,243.2,245.0,45045571.0,245.1726,2025-01-06 05:00:00+00:00,493920,236.135
AAPL,227.25,233.13,226.65,232.8,45014201.0,231.2132,2025-02-04 05:00:00+00:00,497327,237.267
AAPL,237.0,238.19,235.03,236.7,42699524.0,236.3383,2025-09-15 04:00:00+00:00,575938,238.60100000000003
AAPL,231.2,236.96,230.68,236.87,45243281.0,235.0413,2025-02-12 05:00:00+00:00,486474,238.45549999999997
AAPL,213.31,215.22,209.97,214.0,48073426.0,213.2536,2025-03-17 04:00:00+00:00,577436,237.00349999999997
AAPL,248.0,250.0,244.91,247.04,48013272.0,247.4765,2025-02-25 05:00:00+00:00,574045,236.8345
AAPL,231.275,232.87,229.35,230.56,39402564.0,230.8466,2025-08-19 04:00:00+00:00,445624,236.69850000000002
AAPL,261.19,264.13,259.18,262.82,38253517.0,262.539,2025-10-24 04:00:00+00:00,599532,237.946
AAPL,249.38,249.69,245.56,247.66,38142942.0,247.9036,2025-10-13 04:00:00+00:00,614923,238.70549999999997
AAPL,210.565,212.13,209.86,211.16,39765812.0,211.0285,2025-07-11 04:00:00+00:00,431665,239.1855
AAPL,199.08,199.68,197.3601,199.2,43904635.0,198.7007,2025-06-12 04:00:00+00:00,541843,237.53850000000003
AAPL,246.89,248.74,245.68,247.96,32777532.0,247.7433,2024-12-12 05:00:00+00:00,353012,237.16349999999997
AAPL,220.77,224.1,220.08,223.75,34493583.0,223.1154,2025-03-25 04:00:00+00:00,407132,237.64600000000002
AAPL,197.2,198.39,195.21,195.64,38856152.0,196.4948,2025-06-17 04:00:00+00:00,522902,236.869
AAPL,209.925,210.91,207.54,208.62,38840111.0,208.7627,2025-07-14 04:00:00+00:00,525534,234.5275
AAPL,256.805,257.4,255.43,256.48,31955776.0,256.4092,2025-10-07 04:00:00+00:00,511382,233.67800000000003
AAPL,207.67,208.47,205.03,206.86,42496635.0,207.0811,2025-05-20 04:00:00+00:00,511393,232.04149999999998
AAPL,256.575,258.18,254.15,257.13,42630239.0,256.855,2025-10-02 04:00:00+00:00,485229,232.6745
AAPL,268.61,271.7,266.93,270.14,43682972.0,269.8162,2025-11-05 05:00:00+00:00,588619,233.844
AAPL,268.96,273.73,267.455,269.43,41312312.0,270.0586,2025-11-10 05:00:00+00:00,675206,234.99099999999999
AAPL,247.815,249.2902,246.24,248.13,33081590.0,247.7598,2024-12-13 05:00:00+00:00,349809,235.14749999999998
AAPL,210.43,213.4,209.0,212.93,51909332.0,211.8003,2025-05-13 04:00:00+00:00,608884,234.154
AAPL,195.94,197.57,195.07,196.58,45394689.0,196.4448,2025-06-18 04:00:00+00:00,520881,232.148
AAPL,200.59,202.73,199.9,200.42,45339678.0,200.9086,2025-05-28 04:00:00+00:00,549615,230.3255
AAPL,234.12,239.855,234.01,239.36,45475767.0,237.4858,2025-01-29 05:00:00+00:00,515212,231.5935
AAPL,249.485,251.82,247.47,249.34,33893611.0,249.5813,2025-10-15 04:00:00+00:00,528880,231.70850000000002
AAPL,232.6,234.0,227.26,227.63,39707224.0,229.1297,2025-02-07 05:00:00+00:00,488184,231.56199999999998
AAPL,226.17,229.09,225.41,227.76,42477811.0,227.764,2025-08-22 04:00:00+00:00,488076,229.80900000000003
AAPL,214.16,215.15,211.49,212.69,42427021.0,213.0584,2025-03-18 04:00:00+00:00,493002,228.0605
AAPL,257.83,258.7,253.06,255.59,42355321.0,255.2418,2024-12-27 05:00:00+00:00,474899,230.282
AAPL,255.22,255.74,251.04,252.31,42303710.0,252.2784,2025-09-24 04:00:00+00:00,491242,232.93750000000006
AAPL,229.57,230.585,227.2,227.65,33096475.0,228.45,2025-02-10 05:00:00+00:00,398258,231.92200000000003
AMZN,249.03,251.0,246.16,250.2,40610602.0,249.2607,2025-11-05 05:00:00+00:00,598483,214.95700334144846
